shortened_url,Final_label,EUIP,EU,label,x,accept,reject,manage,banner,x_salience_avg,accept_salience_avg,reject_salience_avg,manage_salience_avg,banner_salience_avg,x_salience_max,accept_salience_max,reject_salience_max,manage_salience_max,banner_salience_max,image_salience_avg,image_salience_max,Note
fbcdn.net,full-m,TRUE,FALSE,"[{""x"":17.489365238876,""y"":86.69275929549902,""width"":30.883119630673445,""height"":6.262230919765173,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":49.25802234999887,""y"":86.49706457925636,""width"":31.657964926066683,""height"":6.653620352250485,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":15.054137167640103,""y"":16.634050880626223,""width"":68.18638599460516,""height"":80.82191780821918,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,210.6400797429093,193.39722665001003,0,5510.954484495486,0,159.83063498738434,97.10143939393939,0,109.13886260961998,0,236,171,0,255,75.36594102635058,255,
feel-ing.hu,full xa,TRUE,TRUE,"[{""x"":48.372484869549446,""y"":81.60469667318982,""width"":14.279291872246858,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":62.87316111190867,""y"":82.1917808219178,""width"":14.279291872246858,""height"":8.414872798434445,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":77.59522172438024,""y"":81.40900195694715,""width"":17.82144179404453,""height"":9.001956947162427,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":92.98143544718887,""y"":45.596868884540115,""width"":3.3207655516853123,""height"":5.870841487279847,""rotation"":0,""rectanglelabels"":[""x""],""original_width"":1554,""original_height"":879},{""x"":47.1548708339315,""y"":43.24853228962818,""width"":50.36494420056064,""height"":54.99021526418786,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",19.49568817036388,122.95280672776155,120.15842475667614,160.4278518,2769.5791233576397,53.93454142011834,161.52564564564565,72.39342056989116,51.72380386601471,74.13483205487204,120,229,181,105,229,68.20828629702349,255,
fb.com,full-m,TRUE,FALSE,"[{""x"":29.646017699115045,""y"":83.05352850506074,""width"":21.3495575221239,""height"":5.536901900337369,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1522,""original_height"":821},{""x"":51.10619469026548,""y"":83.25859894581397,""width"":21.792035398230098,""height"":5.331831459584137,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1522,""original_height"":821},{""x"":27.765486725663717,""y"":9.228169833895636,""width"":46.792035398230084,""height"":81.41296497903484,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1522,""original_height"":821}]",0,116.19145990465437,118.2104056156098,0,3809.4783391738642,0,116.74698795180723,83.22120401337793,0,82.67298164290153,0,168,175,0,255,41.37881993850645,255,
fencingcentre.co.uk,full,TRUE,TRUE,"[{""x"":4.42768740224709,""y"":32.68101761252446,""width"":7.859145138988582,""height"":7.436399217221137,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":12.176140677544296,""y"":31.898238747553815,""width"":9.076759174606533,""height"":8.023483365949115,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":21.14220734572985,""y"":33.07240704500978,""width"":18.264210534269246,""height"":7.045009784735811,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.11069218505617723,""y"":0.5870841487279843,""width"":97.96258377471683,""height"":47.16242661448141,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,58.443740759601994,72.82722625418154,128.6715419244017,4620.153168,0,162.24590163934425,213.54285714285714,114.96143798273512,57.61330928976309,0,227,255,236,255,55.67382643491859,255,
festivalmusica.fr,manage,TRUE,TRUE,"[{""x"":76.48829987381846,""y"":92.17221135029354,""width"":10.62644976539302,""height"":6.457925636007829,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":62.43039237168395,""y"":92.56360078277886,""width"":13.836523132022165,""height"":5.675146771037177,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":0.11069218505617723,""y"":91.3894324853229,""width"":97.85419880286847,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,78.52429958,0,68.62482235968096,842.5801854,0,65.32372093023255,0,61.95443722943723,37.40478909,0,128,0,135,152,88.05597137849698,255,
filmweb.pl,manage,TRUE,TRUE,"[{""x"":43.94479746730236,""y"":88.84540117416829,""width"":30.885426843881255,""height"":11.154598825831712,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":23.356051046853395,""y"":90.01956947162427,""width"":19.041363042870287,""height"":9.980430528375734,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":20.588746420448963,""y"":0.3913894324853229,""width"":57.119474702195255,""height"":99.60861056751467,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,344.5145460080691,0,190.04100101494808,5689.591511431973,0,100.7770622895623,0,33.288582616707615,90.30268881895594,0,255,0,131,255,65.63180415910792,255,
finecomb.com,manage,TRUE,FALSE,"[{""x"":61.21277833606601,""y"":87.279843444227,""width"":11.954755986067141,""height"":7.240704500978481,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":74.60653272786345,""y"":86.49706457925636,""width"":13.504446576853624,""height"":8.414872798434445,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":0.6641531103370634,""y"":82.1917808219178,""width"":99.18250502354259,""height"":17.808219178082197,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,113.63820015747672,0,86.56085547641578,1766.263788090485,0,173.90733590733592,0,100.59873698583375,69.86482018,0,233,0,192,233,42.54565706613488,255,ml
firmenpresse.de,full,TRUE,TRUE,"[{""x"":82.57637005190821,""y"":88.06262230919765,""width"":14.832752797527746,""height"":7.827788649706449,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":66.0832344785378,""y"":88.45401174168298,""width"":15.275521537752468,""height"":8.414872798434445,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":50.364944200560636,""y"":88.64970645792563,""width"":14.500676242359226,""height"":8.023483365949119,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.11069218505617723,""y"":47.94520547945205,""width"":98.07558317298083,""height"":52.05479452054795,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,116.10765399238926,128.54157066993275,116.34593462558283,5105.304329552428,0,118.31355498721227,126.07091755621167,128.66801517067003,91.13699727217504,0,225,235,255,255,72.42872663009182,255,
fishroom.pt,full-m,TRUE,TRUE,"[{""x"":16.82521212853894,""y"":61.05675146771037,""width"":10.405065395280655,""height"":9.197651663405097,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":71.50715154629049,""y"":61.25244618395305,""width"":9.740912284943606,""height"":9.393322397145615,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":15.164829352696252,""y"":26.614481409001918,""width"":67.63297391677409,""height"":47.16261447741476,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,91.49952953479165,95.70216704074193,0,3189.747874797865,0,178.85018575351316,76.66971498247219,0,78.87728955785082,0,220,121,0,253,59.51252739819293,255,
fiverr.com,full,TRUE,FALSE,"[{""x"":88.05309734513274,""y"":87.78041440669901,""width"":9.402654867256643,""height"":6.5324959558473665,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1373,""original_height"":744},{""x"":77.98672566371681,""y"":88.18869540393948,""width"":10.06637168141593,""height"":6.124214958606899,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1373,""original_height"":744},{""x"":66.48230088495575,""y"":87.78041440669901,""width"":11.836283185840713,""height"":6.7366364544676,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1373,""original_height"":744},{""x"":0.4424778761061947,""y"":83.28932343705395,""width"":98.01115525507294,""height"":16.71067656294605,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1373,""original_height"":744}]",0,61.42280489458258,61.64862403022432,79.73673679513645,1637.8327150282137,0,88.50897435897436,80.66425120772946,66.93374233128834,49.23452788104089,0,155,138,127,155,70.85738004056732,255,
fjt.no,manage,TRUE,FALSE,"[{""x"":66.19392666359398,""y"":83.36594911937377,""width"":11.290602875730073,""height"":9.784735812133079,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":56.56370656370656,""y"":83.75733855185909,""width"":8.855374804494176,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":20.03528549516808,""y"":5.6751467710371815,""width"":60.2165486705604,""height"":89.62818003913895,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,110.47556629872876,0,76.24980262186763,5397.099665580561,0,146.65387156448202,0,117.70968369829684,77.21088496247125,0,217,0,166,255,56.66681674360855,255,
flashscore.fr,full,TRUE,TRUE,"[{""x"":76.48829987381846,""y"":71.81996086105676,""width"":19.703208939999556,""height"":7.632093933463793,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":76.48829987381846,""y"":80.43052837573386,""width"":19.924593310111902,""height"":7.436399217221137,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":76.59899205887464,""y"":88.64970645792563,""width"":19.81390112505572,""height"":8.023483365949119,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.22138437011235446,""y"":68.29745596868885,""width"":97.6305072195483,""height"":31.115459882583153,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,150.37674142074016,148.16723009476564,158.97650609144512,3037.8181307061004,0,116.57330992098332,107.17399804496578,79.80876623376624,68.32926225609152,0,203,193,168,203,70.26459882603227,255,
flashscore.pl,full,TRUE,TRUE,"[{""x"":76.37760768876228,""y"":68.88454011741683,""width"":20.145977680224263,""height"":7.632093933463793,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":76.48829987381846,""y"":77.29941291585128,""width"":19.924593310111902,""height"":7.827788649706449,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":76.48829987381846,""y"":85.71428571428571,""width"":19.924593310111902,""height"":8.414872798434445,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.22138437011235446,""y"":62.62230919765166,""width"":97.63281443275612,""height"":37.37769080234834,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,153.75599403693656,155.9655054,167.66291826512955,3649.289150030611,0,126.66439368651947,127.12328190743338,101.5516129032258,65.65258178,0,210,206,193,210,61.626355267993496,255,
flashtalking.com,full,TRUE,FALSE,"[{""x"":44.16618183741471,""y"":86.49706457925636,""width"":16.935904313595117,""height"":8.219178082191775,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":61.43416270617836,""y"":86.3013698630137,""width"":16.603827758426583,""height"":9.001956947162427,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":78.8128357599982,""y"":85.90998043052838,""width"":17.60005742393217,""height"":10.371819960861046,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.4427687402247089,""y"":80.23483365949119,""width"":97.30073787758758,""height"":19.765166340508813,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,139.1992135363981,149.4669426394565,182.54462690184033,1923.1652692047649,0,183.20088719898607,147.97286821705427,120.81049971925884,86.43362297,0,255,244,245,255,73.58091123790783,255,
flickr.com,full choices,TRUE,FALSE,"[{""x"":60.53188668372268,""y"":85.71428571428572,""width"":21.025701041878072,""height"":6.653620352250485,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1321,""original_height"":747},{""x"":39.83817039513741,""y"":86.10567514677105,""width"":20.915039457447143,""height"":6.262230919765159,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1321,""original_height"":747},{""x"":19.80842361313777,""y"":32.681017612524464,""width"":61.52784094360111,""height"":38.160469667318985,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1321,""original_height"":747},{""x"":18.59114618439746,""y"":3.326810176125245,""width"":63.07710312563424,""height"":94.52054794520548,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1321,""original_height"":747}]",0,139.89703237257416,130.9748067785338,2347.9313080239176,5962.082350231181,0,108.0871384525033,100.92115626969124,68.62220496,72.07322078973232,0,203,145,194,255,59.91421451640526,255,
flipout.co.uk,full,TRUE,TRUE,"[{""x"":50.364944200560636,""y"":77.69080234833659,""width"":23.02397449168486,""height"":6.849315068493155,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":73.94237961752638,""y"":77.49510763209393,""width"":23.023974491684868,""height"":7.240704500978481,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":49.81148327527975,""y"":84.73581213307241,""width"":23.79881978707811,""height"":7.240704500978467,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.11069218505617723,""y"":75.73385518590999,""width"":97.96489098792465,""height"":24.266144814090012,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,157.69845542249914,166.70979573235635,172.32022155027187,2377.230231409521,0,152.97096803736605,121.51736250055578,122.40921409214093,70.15555869195697,0,248,231,223,248,90.03321825,255,
fontawesome.com,full,TRUE,FALSE,"[{""x"":4.870456142471799,""y"":78.6692759295499,""width"":47.819023944268565,""height"":12.133072407045006,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":29.55481340999932,""y"":67.5146771037182,""width"":23.13466667674104,""height"":8.023483365949119,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":4.870456142471799,""y"":66.92759295499022,""width"":22.69189793651633,""height"":8.80626223091977,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":1.9924593310111902,""y"":45.20547945205479,""width"":53.24294101202125,""height"":51.272015655577306,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,580.1916799500294,199.83080374623003,185.6206132576091,2729.8729051173323,0,87.5658042,85.48500790993708,93.12479108635098,73.77249697,0,207,145,144,207,57.17193692961611,255,
force.com,full,TRUE,FALSE,"[{""x"":26.01266348820165,""y"":55.18590998043052,""width"":21.142207345729847,""height"":10.958904109589042,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":9.18745135966271,""y"":56.555772994129164,""width"":16.161059018201875,""height"":9.393346379647745,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":63.2052376670772,""y"":56.16438356164384,""width"":25.56989474797693,""height"":9.784735812133071,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":5.866685807977393,""y"":27.00587084148728,""width"":87.22544182426766,""height"":43.835616438356155,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,231.69542296690247,151.80642521990012,250.19466485300322,3823.581011474746,0,159.13614710365854,169.46074239626859,102.73976334133911,106.78562131595342,0,255,253,188,255,76.77234865289473,255,
fordcellessurbelle.fr,full,TRUE,TRUE,"[{""x"":51.471866051122404,""y"":45.00978473581213,""width"":18.042826164156892,""height"":6.653620352250485,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":29.776197780111673,""y"":45.00978473581213,""width"":19.371132384831014,""height"":5.87084148727984,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":24.905741637639874,""y"":55.57729941291585,""width"":13.393754391797447,""height"":2.9354207436399236,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.3320765551685317,""y"":35.61643835616438,""width"":99.1801978103348,""height"":28.962818003913895,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,113.72484766045599,120.05011537795184,39.316304476900555,2872.5380187729065,0,178.40231280347558,181.42288437179565,95.56989644970415,77.97880249556735,0,250,254,129,254,53.25967264,254,"ml, mh"
fordcrepin.fr,full,TRUE,TRUE,"[{""x"":29.444121224943142,""y"":45.40117416829745,""width"":19.703208939999545,""height"":5.675146771037191,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":51.471866051122404,""y"":44.422700587084144,""width"":18.26421053426924,""height"":7.045009784735818,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":24.573665082471344,""y"":55.18590998043052,""width"":15.718290277977168,""height"":3.1311154598825865,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.3320765551685317,""y"":35.81213307240704,""width"":99.29088999539097,""height"":28.571428571428577,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,111.81860259490954,128.6715419244018,49.21578169229647,2836.8825712968855,0,179.0079365079365,178.92935029532032,94.62539682539682,77.15188500695855,0,250,255,128,255,52.99619756275047,255,"ml, mh"
forter.com,full xa,TRUE,FALSE,"[{""x"":62.76246892685249,""y"":89.43248532289628,""width"":23.688127602021922,""height"":7.827788649706463,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":62.31970018662778,""y"":80.62622309197651,""width"":23.909511972134275,""height"":8.219178082191775,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":62.651776741796304,""y"":71.23287671232876,""width"":23.57743541696575,""height"":8.219178082191789,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":94.86320259314388,""y"":80.62622309197651,""width"":3.3207655516853123,""height"":5.870841487279847,""rotation"":0,""rectanglelabels"":[""x""],""original_width"":1554,""original_height"":879},{""x"":0.3320765551685317,""y"":68.4931506849315,""width"":99.40388939365496,""height"":31.506849315068493,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",19.49568817036388,185.42565637590556,196.51653675726786,193.7871404134173,3131.903364457622,26.38423831,99.54235933503837,160.3822431,131.5448455949137,65.89067732,82,214,255,202,255,75.33168761155109,255,
fotocasa.es,full,TRUE,TRUE,"[{""x"":39.087548382131324,""y"":76.29107981220658,""width"":21.26008297271732,""height"":5.633802816901394,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1891,""original_height"":892},{""x"":38.42317078923391,""y"":82.3943661971831,""width"":22.035190164430972,""height"":5.633802816901408,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1891,""original_height"":892},{""x"":39.087548382131324,""y"":88.49765258215963,""width"":21.370812571533556,""height"":6.3380281690140805,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1891,""original_height"":892},{""x"":37.98025239396896,""y"":1.643192488262911,""width"":23.585404547858282,""height"":96.94835680751174,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1891,""original_height"":892}]",0,119.7751153392522,124.1419164193294,135.4488120730999,2286.566215555275,0,200.41398009950248,189.76470588235293,138.52784653465346,111.45164726923974,0,255,253,221,255,55.875813091514445,255,
francebleu.fr,full,TRUE,TRUE,"[{""x"":40.18126317539233,""y"":81.01761252446184,""width"":19.703208939999556,""height"":8.414872798434445,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":60.7700095958413,""y"":81.40900195694715,""width"":19.371132384831014,""height"":7.045009784735825,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":19.59251675494337,""y"":80.62622309197651,""width"":20.367362050336606,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":15.054137167640103,""y"":2.3483365949119372,""width"":69.29330784516694,""height"":94.52054794520548,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,136.4698171925475,165.79999695107264,175.37454603029556,6549.641426460984,0,184.8711820812346,163.30025613849142,104.86854596935376,90.67191813959309,0,255,252,243,255,65.66953569854594,255,
francetravail.fr,x,TRUE,TRUE,"[{""x"":50.03771376552441,""y"":75.38461538461539,""width"":11.070290656089476,""height"":5.769230769230774,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1183,""original_height"":681},{""x"":39.410234735678515,""y"":75.57692307692308,""width"":10.516776123284998,""height"":6.34615384615384,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1183,""original_height"":681},{""x"":52.69458352298588,""y"":3.2692307692307696,""width"":14.944892385720792,""height"":5.769230769230768,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1183,""original_height"":681},{""x"":29.446973145197997,""y"":1.9230769230769231,""width"":40.295857988165665,""height"":81.73076923076924,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1183,""original_height"":681}]",0,63.867061477439336,86.22053299454302,66.74107924392396,3293.4114701866174,0,155.56468976316305,55.64102564102564,161.83195798949737,91.99217229989593,0,200,96,204,255,68.72367968640418,255,rl
francetvinfo.fr,x,TRUE,TRUE,"[{""x"":65.30838918314457,""y"":73.97260273972603,""width"":13.61513876190979,""height"":6.653620352250485,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":61.32347052112218,""y"":8.21917808219178,""width"":20.699438605505144,""height"":5.479452054794521,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":52.13601916145948,""y"":73.5812133072407,""width"":13.504446576853617,""height"":6.653620352250485,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":17.60005742393217,""y"":7.044957822647873,""width"":64.75492825786364,""height"":78.27793845915245,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,90.58996436495745,113.4215814000282,89.85346058963262,5068.882289095882,0,111.91224788549121,94.29528985507247,139.2544794188862,100.11014581117944,0,173,157,245,255,70.62553387126766,255,
freccianews.it,full,TRUE,TRUE,"[{""x"":18.70697927449395,""y"":81.60469667318982,""width"":11.1799106906739,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":6.420146733258279,""y"":81.60469667318982,""width"":11.62267943089861,""height"":8.414872798434445,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":30.440350890448737,""y"":81.80039138943248,""width"":13.283062206741267,""height"":7.827788649706463,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":3.9849186620223804,""y"":53.42465753424658,""width"":41.95233813629117,""height"":39.72602739726027,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,103.97700357527417,96.26537581010791,97.80336898799226,1666.5997341814298,0,138.4670188463735,111.02413793103449,94.57107660146335,92.81844709687627,0,202,165,149,202,78.07366654806928,255,
free.fr,full,TRUE,TRUE,"[{""x"":60.54862522572895,""y"":63.992172211350294,""width"":19.813901125055715,""height"":8.219178082191789,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":39.849186620223804,""y"":63.79647749510763,""width"":20.14597768022425,""height"":8.610567514677108,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":19.481824569887195,""y"":64.38356164383562,""width"":20.035285495168075,""height"":8.219178082191775,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":15.607598092920988,""y"":20.15655577299413,""width"":68.96123128999841,""height"":60.07827788649706,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,162.85398184977316,173.468301,164.67357941234022,4143.072016835521,0,190.69142316017317,182.88616108962503,92.43458025992273,85.61753908016735,0,255,248,200,255,49.29185353076138,255,
freepik.com,full,TRUE,FALSE,"[{""x"":81.02667946112173,""y"":59.49119373776908,""width"":12.61890909640421,""height"":8.219178082191775,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":80.91598727606555,""y"":69.47162426614481,""width"":12.61890909640421,""height"":8.023483365949119,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":80.47321853584084,""y"":79.84344422700586,""width"":14.168599687190678,""height"":5.675146771037191,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.6641531103370634,""y"":46.771037181996086,""width"":97.30073787758758,""height"":53.228962818003914,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,103.71706106633589,101.2476072314232,80.40888276487874,5179.217358650454,0,163.13321218898517,159.4011928715148,111.993,80.46167554153665,0,245,249,200,249,74.48516727356318,255,ml
freepik.es,full,TRUE,TRUE,"[{""x"":80.91598727606555,""y"":58.9041095890411,""width"":12.72960128146039,""height"":8.219178082191775,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":81.02667946112173,""y"":68.88454011741683,""width"":12.729601281460376,""height"":8.414872798434445,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":80.69460290595319,""y"":79.06066536203522,""width"":13.283062206741278,""height"":5.870841487279847,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.11069218505617723,""y"":46.771037181996086,""width"":98.18627535803701,""height"":53.228962818003914,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,104.62685984761956,107.11797555827717,77.98275268,5226.353600271246,0,120.02262349522624,117.25655096721087,83.41462281679674,59.98131952145714,0,186,186,148,186,56.21404778742663,255,ml
ft.com,manage,TRUE,FALSE,"[{""x"":50.58632857067299,""y"":80.43052837573386,""width"":26.45543222842636,""height"":8.023483365949119,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":22.913282306628684,""y"":80.03913894324853,""width"":26.898200968651064,""height"":8.414872798434445,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":18.37490271932542,""y"":4.892367906066536,""width"":63.31592985213338,""height"":90.60665362035225,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,212.26472042377313,0,226.34493965792487,5736.844525,0,160.2712724032761,0,97.89376697271435,97.97197368958614,0,255,0,217,255,77.64047714218363,255,
